Date,Hour,Market Demand,Ontario Demand
2021-10-24,3,13832,11478
2021-10-24,4,13889,11487
2021-10-24,5,14230,11697
2021-10-24,6,14521,12322
2021-10-24,7,14729,13009
2021-10-24,8,14820,13234
2021-10-24,9,14990,13367
2021-10-24,10,15289,13352
2021-10-24,11,15545,13359
2021-10-24,12,15544,13338
2021-10-24,13,15677,13396
2021-10-24,14,16067,13712
2021-10-24,15,15924,13893
2021-10-24,16,15768,14469
2021-10-24,17,16615,15037
2021-10-24,18,17695,15514
2021-10-24,19,17301,15288
2021-10-24,20,16499,14681
2021-10-24,21,16097,13937
2021-10-24,22,15305,13137
2021-10-24,23,14567,12359
2021-10-24,24,14688,11829
2021-10-25,1,14695,11596
2021-10-25,2,14679,11592
2021-10-25,3,14605,11507
2021-10-25,4,14850,11781
2021-10-25,5,15486,12360
2021-10-25,6,16132,13571
2021-10-25,7,17787,15275
2021-10-25,8,18266,15856
2021-10-25,9,18265,15847
2021-10-25,10,18588,16152
2021-10-25,11,18921,16402
2021-10-25,12,18588,16269
2021-10-25,13,18700,16141
2021-10-25,14,18597,16087
2021-10-25,15,18312,16033
2021-10-25,16,18694,16484
2021-10-25,17,19336,16871
2021-10-25,18,19244,16854
2021-10-25,19,18615,16292
2021-10-25,20,17750,15806
2021-10-25,21,17517,15131
2021-10-25,22,16788,14242
2021-10-25,23,15937,13159
2021-10-25,24,15681,12619
2021-10-26,1,15146,12252
2021-10-26,2,15086,12184
2021-10-26,3,15014,12147
2021-10-26,4,15140,12314
2021-10-26,5,15877,12902
2021-10-26,6,16537,14075
2021-10-26,7,17947,15451
2021-10-26,8,18533,16138
2021-10-26,9,18398,16262
2021-10-26,10,18422,16267
2021-10-26,11,18460,16260
2021-10-26,12,18142,16082
2021-10-26,13,18300,16004
2021-10-26,14,18352,15957
2021-10-26,15,18493,16002
2021-10-26,16,18873,16517
2021-10-26,17,19421,16983
2021-10-26,18,19171,16997
2021-10-26,19,18706,16698
2021-10-26,20,18097,16372
2021-10-26,21,17466,15701
2021-10-26,22,16746,14701
2021-10-26,23,15775,13523
2021-10-26,24,15331,12822
2021-10-27,1,15125,12470
2021-10-27,2,14884,12380
2021-10-27,3,14643,12263
2021-10-27,4,14767,12418
2021-10-27,5,14906,12848
2021-10-27,6,16205,14166
2021-10-27,7,17192,15521
2021-10-27,8,17375,15913
2021-10-27,9,17181,15653
2021-10-27,10,16744,15044
2021-10-27,11,16641,14822
2021-10-27,12,16514,14657
2021-10-27,13,16387,14611
2021-10-27,14,16351,14506
2021-10-27,15,16659,14679
2021-10-27,16,16940,15208
2021-10-27,17,17663,15793
2021-10-27,18,18194,16252
2021-10-27,19,18412,16249
2021-10-27,20,17818,15732
2021-10-27,21,17096,15053
2021-10-27,22,16311,14253
2021-10-27,23,15702,13488
2021-10-27,24,14802,12810
2021-10-28,1,14257,12078
2021-10-28,2,13996,11792
2021-10-28,3,14203,11914
2021-10-28,4,14584,11977
2021-10-28,5,14723,12484
2021-10-28,6,16002,13803
2021-10-28,7,17403,15236
2021-10-28,8,17276,15396
2021-10-28,9,17214,15207
2021-10-28,10,16911,14913
2021-10-28,11,17036,14838
2021-10-28,12,16868,14602
2021-10-28,13,16628,14368
2021-10-28,14,16322,14098
2021-10-28,15,16395,14236
2021-10-28,16,17025,14989
2021-10-28,17,17878,15867
2021-10-28,18,18224,16215
2021-10-28,19,18268,16171
2021-10-28,20,18028,15803
2021-10-28,21,17442,15317
2021-10-28,22,16328,14348
2021-10-28,23,15860,13444
2021-10-28,24,15180,12808
2021-10-29,1,14903,12417
2021-10-29,2,14578,12172
2021-10-29,3,14393,11988
2021-10-29,4,14446,12069
2021-10-29,5,14618,12645
2021-10-29,6,15693,13840
2021-10-29,7,17169,15245
2021-10-29,8,17854,15751
2021-10-29,9,17719,15595
2021-10-29,10,17694,15553
2021-10-29,11,17118,15193
2021-10-29,12,16757,14918
2021-10-29,13,16828,14872
2021-10-29,14,16754,14724
2021-10-29,15,17109,14955
2021-10-29,16,17453,15526
2021-10-29,17,18125,15944
2021-10-29,18,18138,15982
2021-10-29,19,17731,15598
2021-10-29,20,17314,15301
2021-10-29,21,16987,14761
2021-10-29,22,16415,13979
2021-10-29,23,15509,13095
2021-10-29,24,14751,12456
2021-10-30,1,14569,12119
2021-10-30,2,14327,11890
2021-10-30,3,14021,11761
2021-10-30,4,14184,11776
2021-10-30,5,14383,11963
2021-10-30,6,14684,12609
2021-10-30,7,15415,13471
2021-10-30,8,15948,14227
2021-10-30,9,16649,14945
2021-10-30,10,16965,15287
2021-10-30,11,17243,15626
2021-10-30,12,17018,15456
2021-10-30,13,16573,15283
2021-10-30,14,16708,15222
2021-10-30,15,16951,15242
2021-10-30,16,17301,15547
2021-10-30,17,17523,15986
2021-10-30,18,17311,15854
2021-10-30,19,16716,15290
2021-10-30,20,16598,14803
2021-10-30,21,16212,14304
2021-10-30,22,15431,13685
2021-10-30,23,14616,12935
2021-10-30,24,13879,12306
2021-10-31,1,13536,11955
2021-10-31,2,13362,11691
2021-10-31,3,13338,11601
2021-10-31,4,13129,11543
2021-10-31,5,13299,11645
2021-10-31,6,13840,12095
2021-10-31,7,14303,12624
2021-10-31,8,14999,13256
2021-10-31,9,15447,13847
2021-10-31,10,15901,14220
2021-10-31,11,15695,14193
2021-10-31,12,15440,13841
2021-10-31,13,15476,13485
2021-10-31,14,15632,13368
2021-10-31,15,15822,13844
2021-10-31,16,16713,14637
2021-10-31,17,17130,15106
2021-10-31,18,16809,14817
2021-10-31,19,16201,14372
2021-10-31,20,16302,14174
2021-10-31,21,16441,13768
2021-10-31,22,15688,13000
2021-10-31,23,14850,12331
2021-10-31,24,14432,11889
2021-11-01,1,14515,11808
2021-11-01,2,14316,11638
2021-11-01,3,14090,11605
2021-11-01,4,14243,11751
2021-11-01,5,14982,12418
2021-11-01,6,15757,13654
2021-11-01,7,17043,15202
2021-11-01,8,16990,15590
2021-11-01,9,16786,15112
2021-11-01,10,16455,14561
2021-11-01,11,16438,14451
2021-11-01,12,16548,14505
2021-11-01,13,16728,14628
2021-11-01,14,16847,14796
2021-11-01,15,17081,15130
2021-11-01,16,17628,15959
2021-11-01,17,18577,16809
2021-11-01,18,18880,17328
2021-11-01,19,18267,16994
2021-11-01,20,17661,16215
2021-11-01,21,17271,15633
2021-11-01,22,16589,14872
2021-11-01,23,15673,13911
2021-11-01,24,14960,13181
2021-11-02,1,14607,12825
2021-11-02,2,14325,12528
2021-11-02,3,14591,12742
2021-11-02,4,15178,12877
2021-11-02,5,15283,13297
2021-11-02,6,16310,14391
2021-11-02,7,17834,15968
2021-11-02,8,18123,16270
2021-11-02,9,17935,16164
2021-11-02,10,17519,15542
2021-11-02,11,17298,15355
2021-11-02,12,17296,15301
2021-11-02,13,17684,15379
2021-11-02,14,17851,15365
2021-11-02,15,17925,15500
2021-11-02,16,18169,16209
2021-11-02,17,18745,16873
2021-11-02,18,19108,17154
2021-11-02,19,18916,17175
2021-11-02,20,18486,16713
2021-11-02,21,17616,15996
2021-11-02,22,16657,15043
2021-11-02,23,15887,14009
2021-11-02,24,15798,13391
2021-11-03,1,15594,13185
2021-11-03,2,15369,12832
2021-11-03,3,15299,12829
2021-11-03,4,15285,13008
2021-11-03,5,15703,13332
2021-11-03,6,16787,14801
2021-11-03,7,18240,16352
2021-11-03,8,18291,16706
2021-11-03,9,18014,16466
2021-11-03,10,17399,15897
2021-11-03,11,17112,15414
2021-11-03,12,16786,15114
2021-11-03,13,16623,15065
2021-11-03,14,17167,15523
2021-11-03,15,17614,15913
2021-11-03,16,18335,16553
2021-11-03,17,19119,17342
2021-11-03,18,19241,17639
2021-11-03,19,19049,17516
2021-11-03,20,18521,17177
2021-11-03,21,17739,16387
2021-11-03,22,16820,15451
2021-11-03,23,15697,14371
2021-11-03,24,15583,13650
2021-11-04,1,15360,13380
2021-11-04,2,15240,13206
2021-11-04,3,15192,13156
2021-11-04,4,15291,13300
2021-11-04,5,16085,13883
2021-11-04,6,16887,15118
2021-11-04,7,18151,16701
2021-11-04,8,18185,16903
2021-11-04,9,18059,16669
2021-11-04,10,17769,16293
2021-11-04,11,17332,15801
2021-11-04,12,17127,15624
2021-11-04,13,17376,15958
2021-11-04,14,17182,15815
2021-11-04,15,17426,16083
2021-11-04,16,18033,16677
2021-11-04,17,18877,17345
2021-11-04,18,19141,17598
2021-11-04,19,19049,17482
2021-11-04,20,18440,17061
2021-11-04,21,17782,16449
2021-11-04,22,17092,15557
2021-11-04,23,16000,14490
2021-11-04,24,15417,13746
2021-11-05,1,14998,13339
2021-11-05,2,14793,13097
2021-11-05,3,14899,13000
2021-11-05,4,14844,13013
2021-11-05,5,15768,13609
2021-11-05,6,16246,14813
2021-11-05,7,17477,16411
2021-11-05,8,17403,16755
2021-11-05,9,17777,16240
2021-11-05,10,17361,15734
2021-11-05,11,16873,15258
2021-11-05,12,16591,14907
2021-11-05,13,16376,14668
2021-11-05,14,16541,14571
2021-11-05,15,16346,14788
2021-11-05,16,16833,15296
2021-11-05,17,17627,16086
2021-11-05,18,18537,16557
2021-11-05,19,18526,16489
2021-11-05,20,18081,16133
2021-11-05,21,17527,15566
2021-11-05,22,16895,14735
2021-11-05,23,16297,13740
2021-11-05,24,15196,12993
2021-11-06,1,14952,12800
2021-11-06,2,14782,12427
2021-11-06,3,14987,12407
2021-11-06,4,14662,12452
2021-11-06,5,14425,12603
2021-11-06,6,14890,13186
2021-11-06,7,15637,13829
2021-11-06,8,16153,14487
2021-11-06,9,16488,14763
2021-11-06,10,16254,14532
2021-11-06,11,15916,14176
2021-11-06,12,15723,13820
2021-11-06,13,15411,13564
2021-11-06,14,15002,13353
2021-11-06,15,15145,13581
2021-11-06,16,15815,14463
2021-11-06,17,17101,15477
2021-11-06,18,17379,15765
2021-11-06,19,17308,15216
2021-11-06,20,16559,14666
2021-11-06,21,16457,14243
2021-11-06,22,15964,13674
2021-11-06,23,15640,13089
2021-11-06,24,14690,12617
2021-11-07,1,14323,12247
2021-11-07,2,13958,11949
2021-11-07,3,14084,11838
2021-11-07,4,14083,11783
2021-11-07,5,14275,11891
2021-11-07,6,14717,12228
2021-11-07,7,14752,12875
2021-11-07,8,15343,13385
2021-11-07,9,15453,13537
2021-11-07,10,15595,13572
2021-11-07,11,15584,13515
2021-11-07,12,15538,13319
2021-11-07,13,15640,13347
2021-11-07,14,15900,13185
2021-11-07,15,15594,13357
2021-11-07,16,15881,14094
2021-11-07,17,16920,15239
2021-11-07,18,18199,16158
2021-11-07,19,18010,15793
2021-11-07,20,17523,15355
2021-11-07,21,16960,14898
2021-11-07,22,15876,14292
2021-11-07,23,15182,13509
2021-11-07,24,14332,12852
2021-11-08,1,14564,12483
2021-11-08,2,14716,12225
2021-11-08,3,14187,12067
2021-11-08,4,14032,11931
2021-11-08,5,14137,11971
2021-11-08,6,15102,12746
2021-11-08,7,16292,13933
2021-11-08,8,17393,15300
2021-11-08,9,17779,15241
2021-11-08,10,17120,14720
2021-11-08,11,17240,14510
2021-11-08,12,16865,14349
2021-11-08,13,16425,14126
2021-11-08,14,16615,14090
2021-11-08,15,17062,14400
2021-11-08,16,17425,14986
2021-11-08,17,18287,15999
2021-11-08,18,19077,16727
2021-11-08,19,18902,16592
2021-11-08,20,18215,16077
2021-11-08,21,17584,15568
2021-11-08,22,16759,14911
2021-11-08,23,15799,13931
2021-11-08,24,14753,13211
2021-11-09,1,14530,12629
2021-11-09,2,14348,12379
2021-11-09,3,14007,12170
2021-11-09,4,13767,12083
2021-11-09,5,13937,12280
2021-11-09,6,14745,13035
2021-11-09,7,16138,14247
2021-11-09,8,17088,15273
2021-11-09,9,17416,15554
2021-11-09,10,17123,15319
2021-11-09,11,16426,15052
2021-11-09,12,16619,15172
2021-11-09,13,16720,15294
2021-11-09,14,17172,15715
2021-11-09,15,17400,16017
2021-11-09,16,17631,16148
2021-11-09,17,18169,16771
2021-11-09,18,19265,17471
2021-11-09,19,18698,16928
2021-11-09,20,18182,16553
2021-11-09,21,17847,16060
2021-11-09,22,17296,15461
2021-11-09,23,15994,14499
2021-11-09,24,14936,13538
2021-11-10,1,14695,13190
2021-11-10,2,14487,12777
2021-11-10,3,13972,12366
2021-11-10,4,14136,12427
2021-11-10,5,14500,12558
2021-11-10,6,14953,13184
2021-11-10,7,16915,14630
2021-11-10,8,17866,15794
2021-11-10,9,17578,15629
2021-11-10,10,16623,15023
2021-11-10,11,16359,14733
2021-11-10,12,16340,14617
2021-11-10,13,16239,14505
2021-11-10,14,16179,14535
2021-11-10,15,16347,14835
2021-11-10,16,16916,15481
2021-11-10,17,18320,16524
2021-11-10,18,19326,17509
2021-11-10,19,19116,17226
2021-11-10,20,18795,16859
2021-11-10,21,18186,16505
2021-11-10,22,17318,15577
2021-11-10,23,16362,14688
2021-11-10,24,15367,13584
2021-11-11,1,14775,13095
2021-11-11,2,14828,12661
2021-11-11,3,15054,12282
2021-11-11,4,15243,12213
2021-11-11,5,15252,12619
2021-11-11,6,15529,13102
2021-11-11,7,16783,14224
2021-11-11,8,18123,15575
2021-11-11,9,17917,15596
2021-11-11,10,18090,15707
2021-11-11,11,17847,15558
2021-11-11,12,17461,15267
2021-11-11,13,17024,15153
2021-11-11,14,17193,15329
2021-11-11,15,16955,15304
2021-11-11,16,17595,15713
2021-11-11,17,18165,16473
2021-11-11,18,19145,17236
2021-11-11,19,18932,16995
2021-11-11,20,18300,16666
2021-11-11,21,17973,16434
2021-11-11,22,17476,15763
2021-11-11,23,16741,14647
2021-11-11,24,15982,13714
2021-11-12,1,14757,12974
2021-11-12,2,14250,12522
2021-11-12,3,14185,12234
2021-11-12,4,14736,12254
2021-11-12,5,15121,12411
2021-11-12,6,15074,12865
2021-11-12,7,16151,14061
2021-11-12,8,16675,15202
2021-11-12,9,16831,15517
2021-11-12,10,16784,15274
2021-11-12,11,16672,14850
2021-11-12,12,16966,14848
2021-11-12,13,16980,14463
2021-11-12,14,17247,14464
2021-11-12,15,17489,14657
2021-11-12,16,17907,15090
2021-11-12,17,18447,15842
2021-11-12,18,19167,16674
2021-11-12,19,18538,16226
2021-11-12,20,18681,16209
2021-11-12,21,17956,15853
2021-11-12,22,17101,15095
2021-11-12,23,16552,14299
2021-11-12,24,16076,13661
2021-11-13,1,15188,12853
2021-11-13,2,14935,12511
2021-11-13,3,14832,12291
2021-11-13,4,14789,12269
2021-11-13,5,14673,12211
2021-11-13,6,14816,12448
2021-11-13,7,15590,13143
2021-11-13,8,16093,13895
2021-11-13,9,16792,14521
2021-11-13,10,17388,14892
2021-11-13,11,17356,14693
2021-11-13,12,16911,14464
2021-11-13,13,17228,14755
2021-11-13,14,17398,14718
2021-11-13,15,17221,14735
2021-11-13,16,17544,14993
2021-11-13,17,17919,15820
2021-11-13,18,18837,16501
2021-11-13,19,18772,16301
2021-11-13,20,18171,15735
2021-11-13,21,17471,15371
2021-11-13,22,17091,14833
2021-11-13,23,16499,14193
2021-11-13,24,15774,13544
2021-11-14,1,15324,12968
2021-11-14,2,14968,12608
2021-11-14,3,14589,12280
2021-11-14,4,14380,12163
2021-11-14,5,14660,12107
2021-11-14,6,15318,12493
2021-11-14,7,15726,12731
2021-11-14,8,15753,13377
2021-11-14,9,16394,14121
2021-11-14,10,16534,14385
2021-11-14,11,16763,14840
2021-11-14,12,17296,15157
2021-11-14,13,17656,15626
2021-11-14,14,18132,16018
2021-11-14,15,18331,16174
2021-11-14,16,18357,16335
2021-11-14,17,19221,17028
2021-11-14,18,20299,17800
2021-11-14,19,19854,17146
2021-11-14,20,19255,16718
2021-11-14,21,18885,16398
2021-11-14,22,17925,15573
2021-11-14,23,17319,14855
2021-11-14,24,16838,14235
2021-11-15,1,15830,13519
2021-11-15,2,15340,13104
2021-11-15,3,15092,12873
2021-11-15,4,15100,12838
2021-11-15,5,15229,12966
2021-11-15,6,16326,13648
2021-11-15,7,17974,15084
2021-11-15,8,18991,16151
2021-11-15,9,18741,16591
2021-11-15,10,18464,16449
2021-11-15,11,18158,16185
2021-11-15,12,17742,16009
2021-11-15,13,17583,15959
2021-11-15,14,17871,16076
2021-11-15,15,18254,16499
2021-11-15,16,18412,16699
2021-11-15,17,18932,17521
2021-11-15,18,20623,18649
2021-11-15,19,19834,17920
2021-11-15,20,19204,17457
2021-11-15,21,19013,17117
2021-11-15,22,18131,16300
2021-11-15,23,17223,15349
2021-11-15,24,16376,14451
2021-11-16,1,15648,13800
2021-11-16,2,15197,13274
2021-11-16,3,14799,13075
2021-11-16,4,14779,13049
2021-11-16,5,15245,13278
2021-11-16,6,16228,14004
2021-11-16,7,17419,15201
2021-11-16,8,18554,16291
2021-11-16,9,18635,16521
2021-11-16,10,18091,16134
2021-11-16,11,18216,16152
2021-11-16,12,18404,16131
2021-11-16,13,18174,15952
2021-11-16,14,18161,15921
2021-11-16,15,18281,16075
2021-11-16,16,18926,16733
2021-11-16,17,19658,17729
2021-11-16,18,20095,18454
2021-11-16,19,19961,17936
2021-11-16,20,19568,17597
2021-11-16,21,19100,17117
2021-11-16,22,18145,16314
2021-11-16,23,17524,15103
2021-11-16,24,16388,14233
2021-11-17,1,16094,13787
2021-11-17,2,15691,13249
2021-11-17,3,15693,13001
2021-11-17,4,15523,12876
2021-11-17,5,15647,12959
2021-11-17,6,16444,13599
2021-11-17,7,17485,14767
2021-11-17,8,18239,15851
2021-11-17,9,18431,16298
2021-11-17,10,19223,16583
2021-11-17,11,19155,16717
2021-11-17,12,19114,16902
2021-11-17,13,19110,16821
2021-11-17,14,18806,16763
2021-11-17,15,18676,16762
2021-11-17,16,18805,16865
2021-11-17,17,18707,17446
2021-11-17,18,18819,17936
2021-11-17,19,18657,17307
2021-11-17,20,18822,16732
2021-11-17,21,18548,16200
2021-11-17,22,17960,15618
2021-11-17,23,16773,14494
2021-11-17,24,15923,13633
2021-11-18,1,15392,13034
2021-11-18,2,14894,12656
2021-11-18,3,14488,12535
2021-11-18,4,14327,12332
2021-11-18,5,14222,12443
2021-11-18,6,14819,12942
2021-11-18,7,16210,14130
2021-11-18,8,17415,15317
2021-11-18,9,18037,15812
2021-11-18,10,18577,16287
2021-11-18,11,18484,16079
2021-11-18,12,18327,15780
2021-11-18,13,18120,15775
2021-11-18,14,18366,15822
2021-11-18,15,18483,15892
2021-11-18,16,18751,16228
2021-11-18,17,19376,16956
2021-11-18,18,19984,17553
2021-11-18,19,19580,17049
2021-11-18,20,19090,16756
2021-11-18,21,18644,16457
2021-11-18,22,17993,15914
2021-11-18,23,17067,15083
2021-11-18,24,16202,14145
2021-11-19,1,15696,13418
2021-11-19,2,15656,13077
2021-11-19,3,15481,12881
2021-11-19,4,15409,12821
2021-11-19,5,15429,12971
2021-11-19,6,16062,13617
2021-11-19,7,17399,15029
2021-11-19,8,18633,16338
2021-11-19,9,18642,16534
2021-11-19,10,18349,16279
2021-11-19,11,18151,16083
2021-11-19,12,18088,15942
2021-11-19,13,18126,15972
2021-11-19,14,18142,15967
2021-11-19,15,18030,15826
2021-11-19,16,18623,16319
2021-11-19,17,19276,17236
2021-11-19,18,19997,18048
2021-11-19,19,19377,17542
2021-11-19,20,18873,17074
2021-11-19,21,18732,16748
2021-11-19,22,18039,16106
2021-11-19,23,17220,15315
2021-11-19,24,16063,14285
2021-11-20,1,15767,13557
2021-11-20,2,15279,13132
2021-11-20,3,15123,12834
2021-11-20,4,15238,12941
2021-11-20,5,15273,12783
2021-11-20,6,15683,13050
2021-11-20,7,16040,13508
2021-11-20,8,16458,14095
2021-11-20,9,16879,14598
2021-11-20,10,17111,14947
2021-11-20,11,17526,15186
2021-11-20,12,17667,15408
2021-11-20,13,17666,15517
2021-11-20,14,17874,15586
2021-11-20,15,17888,15736
2021-11-20,16,18172,16014
2021-11-20,17,18804,16609
2021-11-20,18,19550,17073
2021-11-20,19,18752,16513
2021-11-20,20,18186,16013
2021-11-20,21,17701,15518
2021-11-20,22,17133,14821
2021-11-20,23,16451,14346
2021-11-20,24,15864,13718
2021-11-21,1,15273,13242
2021-11-21,2,14169,12712
2021-11-21,3,14325,12516
2021-11-21,4,14201,12477
2021-11-21,5,14160,12447
2021-11-21,6,14502,12599
2021-11-21,7,15043,13123
2021-11-21,8,15658,13710
2021-11-21,9,16078,14152
2021-11-21,10,15511,14135
2021-11-21,11,15849,14300
2021-11-21,12,16545,14503
2021-11-21,13,16779,14792
2021-11-21,14,17216,14997
2021-11-21,15,17534,15255
2021-11-21,16,17545,15720
2021-11-21,17,18353,16401
2021-11-21,18,19522,17007
2021-11-21,19,18593,16331
2021-11-21,20,18045,15933
2021-11-21,21,17453,15511
2021-11-21,22,17025,14899
2021-11-21,23,16665,14128
2021-11-21,24,16037,13402
2021-11-22,1,15574,12710
2021-11-22,2,15298,12453
2021-11-22,3,15325,12482
2021-11-22,4,15668,12528
2021-11-22,5,15492,12740
2021-11-22,6,16337,13628
2021-11-22,7,17526,14792
2021-11-22,8,18217,16050
2021-11-22,9,18592,16490
2021-11-22,10,18155,16077
2021-11-22,11,17752,15653
2021-11-22,12,18058,15927
2021-11-22,13,18131,15954
2021-11-22,14,18355,16080
2021-11-22,15,18708,16197
2021-11-22,16,19118,16712
2021-11-22,17,20308,17725
2021-11-22,18,21105,19055
2021-11-22,19,20016,18486
2021-11-22,20,19755,17977
2021-11-22,21,19496,17526
2021-11-22,22,19072,16845
2021-11-22,23,17984,15805
2021-11-22,24,17049,14892
2021-11-23,1,16387,14177
2021-11-23,2,16109,13796
2021-11-23,3,15892,13629
2021-11-23,4,15793,13512
2021-11-23,5,16002,13747
2021-11-23,6,16702,14454
2021-11-23,7,17193,15714
2021-11-23,8,19263,17064
2021-11-23,9,19177,17247
2021-11-23,10,18819,16670
2021-11-23,11,18520,16369
2021-11-23,12,18177,16147
2021-11-23,13,18228,16117
2021-11-23,14,18400,16144
2021-11-23,15,18775,16358
2021-11-23,16,19223,16838
2021-11-23,17,19618,17819
2021-11-23,18,20345,18720
2021-11-23,19,20759,18381
2021-11-23,20,20469,18078
2021-11-23,21,19914,17662
2021-11-23,22,19063,16894
2021-11-23,23,17790,15743
2021-11-23,24,16889,14829
2021-11-24,1,16328,14112
2021-11-24,2,15882,13748
2021-11-24,3,15442,13451
2021-11-24,4,15464,13436
2021-11-24,5,16047,13528
2021-11-24,6,16677,14121
2021-11-24,7,17225,15318
2021-11-24,8,19070,16653
2021-11-24,9,19169,16719
2021-11-24,10,18610,16118
2021-11-24,11,18335,15856
2021-11-24,12,18173,15713
2021-11-24,13,18108,15686
2021-11-24,14,18490,15686
2021-11-24,15,18987,16009
2021-11-24,16,19332,16577
2021-11-24,17,19971,17316
2021-11-24,18,21208,18256
